frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,kanan,kanan10,-406.07678,-8.497635,9.26392,2.1147556,4.00982,-0.7333937,8.383333,-7.875341,-0.49392343,-7.273013,2.0830605,3.9903915,2.6375654
1,kanan,kanan10,-170.67583,15.450832,-22.8629,-43.06948,10.691261,4.0429907,-18.191292,-19.968008,0.80415976,-4.0851984,5.3664737,-10.37664,1.8184012
2,kanan,kanan10,-182.70016,36.641502,-9.223126,-25.05066,27.533783,12.646421,-5.0003805,2.6739523,2.3585143,-6.242321,9.295952,-5.163204,9.636614
3,kanan,kanan10,-110.451454,101.59051,-28.055723,-27.170794,23.038132,-7.347541,-0.6251688,0.1317704,3.8308697,-0.90534925,11.425239,-8.797825,-1.9363201
4,kanan,kanan10,-98.4946,91.609886,-30.645103,-28.855042,24.500551,-10.853398,-7.023634,9.738442,2.377345,-2.5409656,8.263927,-8.885826,-11.780447
5,kanan,kanan10,-95.606575,82.37836,-28.982998,-21.043537,18.691607,-5.5204973,-1.3990366,4.064189,12.951763,-7.5062838,10.843853,-14.806228,-4.8840666
6,kanan,kanan10,-95.29498,79.847336,-28.639755,-10.7136345,16.610947,-10.3811455,-0.6486307,2.7553394,15.972116,-9.253996,7.9034386,-9.909777,-0.94742495
7,kanan,kanan10,-112.32906,76.92502,-13.386228,13.759014,23.358864,-1.6024268,5.296133,-8.628532,-0.15897799,4.150303,-1.7041068,-14.91902,15.59553
8,kanan,kanan10,-101.16362,83.17366,-17.05326,-5.0503664,16.990108,0.42689312,2.8740892,-6.6221414,2.902628,5.680627,6.0375624,-14.678385,15.89285
9,kanan,kanan10,-92.377304,80.724976,-22.345207,-25.120571,26.49179,-3.4799056,3.4340057,0.84923327,7.976838,-1.9578712,6.138853,-15.66274,1.9423091
10,kanan,kanan10,-95.2847,85.881516,-20.222174,-27.264961,31.83376,-5.9036865,4.1074467,3.1636376,10.58323,-2.994751,5.9120607,-10.482521,-6.934958
11,kanan,kanan10,-98.123474,82.56076,-14.818922,-26.841286,28.670582,-0.6163021,-0.86664057,2.2742338,10.390163,-6.4770813,12.473431,-10.89486,-5.8922496
12,kanan,kanan10,-106.76818,67.563736,-12.575396,13.924768,17.989182,5.864539,2.935849,-7.193594,12.384516,-2.6697416,5.61196,-17.66943,9.35781
13,kanan,kanan10,-136.90195,71.138245,-2.2824824,32.663788,17.906216,0.0035279393,7.1364603,-7.7946496,5.6073265,-9.68821,10.7860985,-17.059902,16.260054
14,kanan,kanan10,-181.47142,64.84468,10.179541,31.556406,20.16716,1.7982,9.575293,1.2507496,3.9164774,-6.1360855,2.400309,-7.3397455,16.496445
15,kanan,kanan10,-256.86414,38.463295,31.76086,43.586,41.76773,12.054506,12.119061,1.0242448,-4.191845,-15.074991,-1.5630324,2.8843105,17.339401
16,kanan,kanan10,-327.19745,16.75148,47.41276,44.949688,29.441124,2.88736,24.211397,6.823333,-0.19932163,-11.290453,-8.453437,0.3774606,19.90818
17,kanan,kanan10,-405.57455,10.162209,33.5855,24.533636,24.319431,2.681182,18.31511,5.2611275,1.9468465,2.8162389,5.374019,2.4004564,3.1425495
18,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,kanan,kanan10,-448.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
