frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,kanan,kanan14,-403.9631,35.941574,8.906771,-11.308247,-17.388153,-2.833068,9.283374,12.077412,10.407843,-1.5587934,-7.488605,-4.645476,-2.4675758
1,kanan,kanan14,-239.7709,42.57007,-27.010967,-35.79557,1.8649228,13.069587,-9.238384,-10.958396,-1.6049314,1.5067554,7.1818657,-4.0765743,4.486809
2,kanan,kanan14,-138.105,29.566256,-12.823345,-27.183538,8.237628,11.600824,-9.935513,-7.643702,0.9980897,-2.737205,11.598999,-1.696028,11.601057
3,kanan,kanan14,-108.17045,88.46107,-17.151686,-20.557459,20.840324,6.1691957,-6.1098933,1.4973391,2.1804347,-7.9433656,15.230333,-7.7035313,3.8687
4,kanan,kanan14,-101.58417,93.37697,-30.816212,-15.855241,12.640587,0.9836832,-0.08612412,-7.092849,8.422577,-11.289034,19.4944,-13.76571,2.8737602
5,kanan,kanan14,-91.85671,86.13931,-29.20008,-23.291464,14.86811,-4.0480537,-1.887322,-4.046241,5.3423347,-7.9202228,19.482246,-16.145004,4.1488495
6,kanan,kanan14,-102.921646,95.34923,-31.416142,-27.713093,21.233955,-12.94935,-0.12100005,-1.0172321,-0.7149838,0.2751264,11.601997,-15.759123,4.935192
7,kanan,kanan14,-97.687874,86.98978,-28.70852,-14.100403,10.087482,1.616229,-0.9128521,-3.7152786,9.702061,-5.4874964,16.150414,-19.23734,2.9328442
8,kanan,kanan14,-96.29129,78.77675,-25.633623,-6.528128,10.2482605,0.20273492,1.3754396,-7.0827684,15.947695,-3.6539373,8.391033,-11.869682,2.5466928
9,kanan,kanan14,-137.34908,82.789,-4.222849,26.668413,15.490152,-3.8541977,12.386482,-10.206048,-4.690157,0.21018195,5.231477,-19.840656,8.041283
10,kanan,kanan14,-137.67786,83.71656,-5.684558,28.383223,16.34655,5.406148,9.993092,-16.127117,-5.646371,-1.0448618,7.752747,-12.480688,3.855667
11,kanan,kanan14,-114.294525,75.8943,-7.42748,9.332558,24.687529,4.4811544,3.4697676,-12.7467165,-3.6898656,1.897366,7.8653717,-11.481243,6.106699
12,kanan,kanan14,-96.45796,87.368515,-23.000786,-19.189924,26.45342,-5.2428255,4.6214166,-1.5808411,1.8834984,3.8593907,4.5559015,-12.813344,5.369917
13,kanan,kanan14,-93.03373,82.240425,-16.680859,-19.588696,19.578098,2.0961685,-0.98038054,-0.1429801,6.2074203,-3.8483791,12.283675,-14.418278,2.846028
14,kanan,kanan14,-90.409195,76.75813,-17.828773,-17.435743,18.333195,1.5314356,0.017631829,-1.5177743,8.358744,-5.395889,15.88801,-14.050956,-0.89342207
15,kanan,kanan14,-84.466515,74.90233,-16.954052,-15.959396,15.571587,3.6880493,1.0653131,-3.732696,11.293011,-7.025183,11.399862,-10.972905,-1.8820405
16,kanan,kanan14,-93.74602,78.391,-16.853798,-14.418057,18.63133,0.039297104,-1.1544346,-2.7367303,10.551233,-7.672732,15.186144,-14.65724,3.8027864
17,kanan,kanan14,-93.193565,76.13402,-16.6492,-6.899164,18.987206,0.799875,-1.1202735,-3.9962566,14.237419,-6.0380354,10.841959,-12.598622,4.6389213
18,kanan,kanan14,-128.10016,76.29793,-9.839752,18.647144,16.508156,0.69101477,2.3639076,-4.788293,10.182358,-4.690125,8.38858,-11.387833,8.478098
19,kanan,kanan14,-156.51617,69.4542,7.0392675,31.04205,17.84527,-2.7531686,6.81365,-1.5176048,1.9831858,-9.19993,9.339493,-15.770306,15.348116
20,kanan,kanan14,-217.36319,67.63922,12.099838,32.26169,25.368553,5.81232,13.245188,0.67927635,-0.23810446,-10.232877,3.9771662,-7.4578247,17.09742
21,kanan,kanan14,-297.00394,48.036087,26.710495,43.17418,28.290243,4.356753,20.915047,7.3027544,2.5860085,-4.276541,-0.14381695,-0.39787865,16.704376
22,kanan,kanan14,-416.82812,28.07977,26.548595,27.123924,19.571888,14.461264,15.482564,7.251882,4.6286063,6.0090947,1.4437715,-0.7184119,3.03929
23,kanan,kanan14,-440.71896,0.15401515,0.15365714,0.1530656,0.15223466,0.15117234,0.14987358,0.14834706,0.146595,0.14460717,0.14239965,0.13997573,0.13733287
24,kanan,kanan14,-440.82794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,kanan,kanan14,-440.82794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,kanan,kanan14,-440.82794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,kanan,kanan14,-440.82794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,kanan,kanan14,-440.82794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,kanan,kanan14,-440.82794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,kanan,kanan14,-440.82794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,kanan,kanan14,-440.82794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
