frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,kiri,dkiri10,-201.30351,19.84874,8.953144,8.398093,-15.72539,-3.2295322,4.219043,-13.937458,-9.120136,-9.236574,-0.8126279,-10.011447,0.76575243
1,kiri,dkiri10,-109.50367,5.9327726,17.79924,26.026974,-4.516711,8.694281,6.2821856,-5.793,-4.6211042,-2.5143993,2.134329,-4.350514,11.915966
2,kiri,dkiri10,-117.41637,36.130848,41.60894,55.82042,0.94429845,12.081186,11.208042,-0.81103575,-9.641837,-9.585968,6.7401495,-15.590224,-0.98437786
3,kiri,dkiri10,-101.864815,50.62387,37.34828,47.688248,3.2035346,4.785692,11.600068,0.0039800406,-10.695101,-6.7807355,10.810846,-14.6580105,-0.8215147
4,kiri,dkiri10,-103.70507,50.306408,31.596924,48.26316,3.6142921,0.0771929,11.458107,4.0572205,-8.395769,-10.35814,8.720522,-19.395203,2.644802
5,kiri,dkiri10,-112.19161,53.993576,34.485832,42.525463,6.2981496,-1.6189886,11.617273,0.41707134,-3.6735578,-11.206715,7.217721,-17.122684,-0.18837076
6,kiri,dkiri10,-115.73515,49.958324,35.847412,46.73506,-0.032221198,6.324712,7.7036877,0.46135235,-7.455941,-8.745258,7.367013,-14.357206,-1.4904301
7,kiri,dkiri10,-114.36551,47.511913,30.56121,48.6085,4.003452,4.392998,8.78359,2.0559607,-7.6467366,-8.190506,5.6368766,-16.581253,1.9268756
8,kiri,dkiri10,-126.12987,49.41947,39.30827,43.233677,4.551939,7.310637,2.1388516,2.8598456,-6.001646,-8.766157,8.777557,-17.33636,1.2306265
9,kiri,dkiri10,-120.898384,44.579514,33.74993,51.993156,-2.0916817,1.9779952,12.17827,1.0145365,-10.232239,-6.189884,7.9638324,-19.383186,1.0005324
10,kiri,dkiri10,-118.27462,41.97959,33.435547,49.627235,-1.8883601,3.2616436,8.646258,4.0023937,-8.007154,-7.9323006,7.14116,-19.838993,0.7066572
11,kiri,dkiri10,-127.59144,42.912933,37.01521,50.249016,2.6636832,2.768699,8.85624,-0.45303237,-8.286487,-5.097141,7.526822,-18.991089,-1.6777523
12,kiri,dkiri10,-117.293365,52.11528,27.574152,40.780876,5.0496225,1.3785994,-2.0328116,3.848547,-4.639454,-7.4741697,7.7890596,-16.691084,4.778667
13,kiri,dkiri10,-119.464584,63.560867,28.456276,24.190575,10.946249,5.17859,-9.340058,-1.124676,2.5129678,-2.3138385,0.4251155,-11.447565,10.618942
14,kiri,dkiri10,-114.23162,64.29872,14.079548,21.144821,14.543451,7.9544344,-4.2176695,-9.050357,10.174067,1.1814272,-10.679054,-10.298925,8.026733
15,kiri,dkiri10,-124.03013,56.455265,15.744234,34.498184,10.539223,4.4613295,-10.012491,1.28775,5.566569,-8.350729,-3.0672932,-5.3336086,4.9933615
16,kiri,dkiri10,-101.99887,56.021267,20.272966,38.2911,5.5755534,5.5167093,4.4658384,2.6624923,-4.444041,-11.855627,7.519285,-17.395601,-2.2239847
17,kiri,dkiri10,-112.719635,49.044746,33.66473,46.08507,-3.738541,7.452161,11.633768,5.7770376,-5.213795,-9.5981245,5.9521656,-14.31142,-2.7767692
18,kiri,dkiri10,-123.83412,47.01065,32.270638,51.056156,-6.497357,7.8247194,15.662685,4.7421055,-9.573275,-6.957962,7.1524506,-19.01421,-1.728778
19,kiri,dkiri10,-133.30902,47.681515,37.67401,50.856346,-5.327677,2.4207494,11.8748665,-0.48076737,-5.877514,-11.21083,4.61544,-12.6568165,4.255792
20,kiri,dkiri10,-156.0559,46.708397,32.09966,51.947002,-3.228001,-2.4580028,7.3055897,4.1371145,-5.3968153,-5.921713,8.51922,-12.242882,7.6458616
21,kiri,dkiri10,-186.60399,44.846558,32.26657,48.262367,-1.1854454,-0.087670565,13.312305,7.709861,-4.0431933,-0.33418763,11.500454,-9.557766,1.8163146
22,kiri,dkiri10,-221.13353,44.3893,16.053982,41.02639,-0.97374916,6.0814075,19.088394,6.7772,-1.101224,7.644045,16.206284,-9.132807,4.86968
23,kiri,dkiri10,-268.47937,49.263817,12.733337,34.835808,-15.229014,1.6986969,11.135918,8.170107,-3.856625,0.5649959,8.101109,-7.2991614,4.4681168
24,kiri,dkiri10,-298.21448,54.981796,11.532555,28.98904,-0.8905118,5.556287,10.493433,5.3605766,-7.631022,1.3102684,2.843835,-4.368985,6.446741
25,kiri,dkiri10,-404.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,kiri,dkiri10,-404.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,kiri,dkiri10,-404.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,kiri,dkiri10,-404.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,kiri,dkiri10,-404.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,kiri,dkiri10,-404.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,kiri,dkiri10,-404.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
