frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,berhenti,berhenti32,-347.87292,12.509836,14.702773,16.401531,2.530548,3.6467667,4.0041842,-6.377002,1.0946865,-7.600775,3.4549232,2.942626,-10.968472
1,berhenti,berhenti32,-243.78897,70.42287,35.75901,21.79832,14.716961,5.02915,9.190856,-1.5965234,-11.065064,-12.496376,-1.8998249,1.8472829,-6.9755664
2,berhenti,berhenti32,-189.04974,87.95079,31.425915,21.853737,16.26725,19.239355,17.32386,-1.7717772,-9.738818,-15.733633,-4.048305,-0.8131243,5.7267904
3,berhenti,berhenti32,-89.10486,93.458115,9.654346,-3.1192663,-0.30066073,-3.875098,3.2020063,-26.621433,-3.0535147,-3.540377,12.422107,-4.4078827,-4.2869773
4,berhenti,berhenti32,-86.34499,85.20303,8.5847,-3.5013866,3.480412,-13.00899,-12.67782,-16.059486,9.184504,-7.21695,13.695247,-0.31531262,1.2234987
5,berhenti,berhenti32,-80.28879,81.08839,5.610157,-1.1855004,-4.4332647,-12.40889,-4.7432165,-20.261595,12.076832,-2.5578866,8.371364,4.574718,-2.6306915
6,berhenti,berhenti32,-71.97773,76.35681,0.8473831,-4.905357,-0.30164278,-10.818009,-10.834717,-12.544157,14.53737,-1.0132599,4.592922,1.0849168,-2.8712482
7,berhenti,berhenti32,-71.50413,72.44628,6.9268637,-8.631275,4.3450665,-8.491838,-9.574522,-17.649416,16.03343,1.0765098,-1.4600519,4.0144944,0.041506745
8,berhenti,berhenti32,-126.020775,81.01196,6.4860816,1.6831176,18.942768,-2.917276,-4.9351125,-22.00954,11.391193,-0.9584426,-0.86655724,-2.1279907,-1.3685414
9,berhenti,berhenti32,-72.33948,61.431793,9.340444,-0.47456497,7.427163,-5.2252736,-8.760864,-11.97292,21.592554,5.8244867,-5.3779154,-4.9103374,10.514464
10,berhenti,berhenti32,-100.533844,50.72093,25.816868,3.4251108,10.292467,6.405318,-1.9255955,-1.5391724,9.952517,5.0445585,0.46931845,-9.510647,10.725748
11,berhenti,berhenti32,-96.698685,39.980682,16.044775,3.2094822,21.835102,3.827558,-11.027418,8.204313,14.772848,4.5065584,10.46199,-10.284087,8.532297
12,berhenti,berhenti32,-104.06377,39.18892,18.206408,3.998293,22.983223,6.280962,-8.953024,5.004995,16.398834,4.807646,7.3408566,-9.865805,8.809333
13,berhenti,berhenti32,-86.04988,67.82164,11.857254,-13.899872,12.913746,-3.3050888,-8.982232,4.797858,11.409692,3.0479696,11.885153,-18.615967,8.753632
14,berhenti,berhenti32,-82.939926,75.90049,8.082181,-14.68487,1.927968,-2.1018023,-11.680115,-6.993738,13.485781,-3.8672864,9.510218,-8.732409,1.290451
15,berhenti,berhenti32,-88.26552,78.20174,15.214435,-5.4156513,2.9568386,-8.62726,-16.955143,-8.7647915,15.28778,0.8149327,-3.1905684,-3.0980597,3.5125594
16,berhenti,berhenti32,-111.867096,86.10554,21.922277,3.0662904,10.46154,-15.437149,-12.301282,-4.973257,6.1736345,-6.565642,0.2600175,-16.23141,18.65713
