frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
14,berhenti,berhenti23,-110.427666,64.680664,29.82896,10.303343,-7.106021,11.775789,3.7303333,-9.624873,15.431397,7.8581076,-4.0332694,-3.528956,4.250806
15,berhenti,berhenti23,-97.38923,67.26691,36.582848,10.476078,-12.156166,12.278559,12.350782,-18.9585,5.2962046,15.156689,-1.834872,-3.9830778,-0.08412433
16,berhenti,berhenti23,-83.85818,69.62919,22.31298,11.816925,-2.600158,6.3695908,7.0196543,-13.413008,15.701125,7.284079,0.3835836,-5.1933727,-1.4178562
17,berhenti,berhenti23,-103.07864,63.105057,30.69769,26.651257,11.333638,0.4481852,10.895335,-10.609076,2.4951513,4.449105,-3.125879,-9.690341,-2.2070777
18,berhenti,berhenti23,-123.65343,74.42109,26.88762,26.266544,16.34259,3.2963881,16.300182,-6.021411,4.915541,2.7346523,-8.649985,-11.988212,-0.33969164
19,berhenti,berhenti23,-134.87384,79.22631,34.736275,22.712101,14.586418,0.038658977,10.146451,2.4269428,-2.001655,0.82238674,-11.17127,-6.8230667,2.8240263
20,berhenti,berhenti23,-147.44298,77.29587,41.871094,27.3684,15.959996,-0.8064438,16.234386,-5.6499224,1.0495266,0.3098746,-17.854275,-11.194207,16.467146
21,berhenti,berhenti23,-208.61072,61.07196,30.728357,26.02952,12.3345785,-9.129433,6.2610536,-3.753695,2.8191648,-11.502839,-14.893258,-10.371174,8.301466
22,berhenti,berhenti23,-257.56055,53.917652,23.75502,32.018585,15.574612,5.4731193,11.396263,-6.6568065,1.2298365,-13.725304,-19.377201,-11.3372345,7.1384883
23,berhenti,berhenti23,-344.8273,32.750717,17.604313,26.368336,12.757941,3.0027835,-0.38794613,-15.474056,-6.3351045,-5.087635,-8.623415,-3.2159972,9.23835
24,berhenti,berhenti23,-280.40048,-47.660316,32.269295,4.6076946,18.443047,0.049027115,-10.866102,-7.5218315,-5.819927,-3.8371172,-2.4752808,5.5691423,13.448107
25,berhenti,berhenti23,-147.56558,-2.6439044,25.783663,21.07433,-17.270573,-6.293643,8.590042,-8.399027,-1.289191,-4.414129,3.4016562,4.6084146,6.332139
26,berhenti,berhenti23,-119.725296,29.253902,50.011215,53.92176,8.001471,3.4113216,20.150097,-6.213537,-11.506991,-14.718492,2.1034093,-7.4830055,-6.7885723
27,berhenti,berhenti23,-131.5766,28.545046,62.23658,52.323326,6.3696175,11.416524,16.642258,-12.670281,-3.5308404,-6.9752965,2.252093,-16.758701,-5.0527153
28,berhenti,berhenti23,-145.78552,33.934135,66.55672,50.747353,7.808399,11.79756,21.122095,-20.260345,-5.115011,-2.88519,-1.6328989,-18.788307,-5.1835113
29,berhenti,berhenti23,-136.26656,27.062729,55.891216,47.456463,10.144731,17.448101,29.591684,-9.860266,-7.0331917,-9.019763,1.4368522,-21.842758,-8.671425
30,berhenti,berhenti23,-147.41617,26.454597,67.94114,59.176453,7.1953163,3.3881397,12.241887,-11.845948,2.0639079,-0.15779424,2.1341915,-21.620132,-10.648962
31,berhenti,berhenti23,-149.0151,28.701036,64.70166,47.51786,10.312632,7.073146,14.63661,-11.572382,-1.2328707,-1.3623371,1.3071274,-18.523685,-2.9463818
