frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,ambil,ambil16,-270.97882,49.325813,-7.9450927,-10.578669,14.761246,12.305443,-0.32018918,2.1096408,8.890008,2.7759404,8.709672,-17.976414,-5.152728
1,ambil,ambil16,-121.148346,69.14151,-21.509232,-22.102356,-3.0083141,10.5229435,1.6984072,-1.7459612,8.845644,-2.809084,8.783158,-10.409941,-10.844385
2,ambil,ambil16,-92.4726,65.20607,-22.571438,-15.639967,-6.773115,9.967707,5.535003,2.986314,6.1272306,3.125965,9.310717,-17.291473,-0.27184606
3,ambil,ambil16,-80.38905,81.231186,-19.133457,-22.414917,-3.5693839,8.483969,3.3186123,-3.5913477,8.445307,0.46166325,9.338409,-16.135622,-6.7927074
4,ambil,ambil16,-86.331184,91.49885,-16.698353,-24.240341,0.0750618,2.615459,5.4557266,-6.429675,7.6592283,2.111827,9.706327,-12.0315895,-10.776224
5,ambil,ambil16,-98.81921,95.882225,-0.85405344,-22.4998,0.9943439,-2.1060014,3.175324,-8.952421,2.2620673,2.6784685,19.030514,-8.573382,-10.18602
6,ambil,ambil16,-141.05016,88.218414,4.5113316,8.712101,19.338533,7.614556,19.85931,-4.6992526,-8.517715,-16.346722,14.985672,-13.981414,-1.2974691
7,ambil,ambil16,-145.19504,83.952,14.73989,16.290123,13.410313,-0.5432993,18.63941,-7.3680696,-7.4313045,-5.7761545,16.814442,-18.05206,-0.7295823
8,ambil,ambil16,-165.61568,88.48119,19.43225,20.44736,27.106758,0.0047771633,12.633123,-4.452981,-15.487975,-12.714375,24.494959,-20.005825,-2.545515
9,ambil,ambil16,-178.30057,86.67675,25.828905,26.602667,28.525753,-0.2702271,6.569352,-7.206007,-17.902525,-8.540441,21.12147,-11.924583,-8.895103
10,ambil,ambil16,-148.05553,86.31712,10.148816,29.03699,21.623507,-1.9880486,7.3324766,-22.55997,1.7172475,-14.588496,14.686735,-14.954862,-12.937294
11,ambil,ambil16,-116.65883,51.555313,18.262466,38.36491,12.032562,-4.8693275,7.116199,-22.037384,6.8565893,-17.501179,-5.6715736,-2.0292497,-12.438555
12,ambil,ambil16,-108.01467,45.78932,21.61023,40.94472,14.12648,-7.089091,2.9837604,-21.610321,13.20356,-18.755556,-1.6785142,-1.8134916,-9.678705
13,ambil,ambil16,-113.42167,54.311546,21.215319,37.674164,9.093136,-8.486103,2.121208,-25.11993,13.938444,-19.516052,-0.122463614,-1.3419116,-11.425099
14,ambil,ambil16,-98.14414,66.03409,4.4313498,23.691822,13.610234,-14.482727,-10.58281,-19.323498,19.624035,-23.286709,7.1509867,-0.9146346,-8.830891
15,ambil,ambil16,-93.45675,80.93638,-4.7871895,14.277592,10.575777,-7.549772,-12.499619,-19.567484,15.649518,-20.304592,12.770833,-13.031596,0.8591647
16,ambil,ambil16,-99.099014,90.2901,-9.916112,19.02597,-1.3893065,-2.1492817,-4.537585,-31.356392,16.393347,-15.911237,14.441009,-10.273272,-6.7999597
17,ambil,ambil16,-113.31054,88.9879,-9.393155,13.319989,1.695604,-3.4374084,2.3398747,-28.899786,9.594591,-13.376791,13.43651,-8.06592,-4.3745494
18,ambil,ambil16,-162.31824,85.550354,-3.9217029,15.441951,4.432845,0.7478328,14.955542,-18.813057,12.725746,-6.2984543,12.327134,1.557688,0.43668795
19,ambil,ambil16,-225.12402,66.96423,4.8889575,19.438566,8.503349,0.08408779,9.437357,-15.496716,8.239649,0.7830631,16.880415,-2.2123852,3.2596328
20,ambil,ambil16,-285.56174,65.39426,5.577072,13.457327,6.8669357,2.9338465,4.8789253,-11.169654,4.355648,6.344436,13.426514,0.12289679,3.8903074
21,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,ambil,ambil16,-400.79272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
