frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,ambil,ambil2,-330.9019,33.495663,2.0969086,5.602109,3.0186782,10.364159,1.9258645,2.6751509,1.5549728,-3.4033833,3.2884355,-2.4395251,-5.1014743
1,ambil,ambil2,-98.96451,47.033207,6.05811,-6.688303,0.1040619,11.0908375,20.921001,-4.7612467,1.1138986,13.992979,-6.4519453,1.6856337,-5.9726114
2,ambil,ambil2,-99.222176,56.541794,16.566893,-9.644119,-0.13947737,11.601397,17.952618,-10.053345,8.009414,6.709702,-1.221638,5.4160233,-0.7029605
3,ambil,ambil2,-69.39072,62.24299,3.1986406,2.127272,-3.7841625,9.490374,14.77045,-7.3198767,8.244003,6.620597,2.792314,-1.3322344,-6.6386924
4,ambil,ambil2,-76.851974,68.22324,7.6564574,-10.735325,-1.3208151,12.783149,15.8848,-7.843982,7.3346405,10.859024,1.0059566,3.9531376,-4.0337744
5,ambil,ambil2,-95.05005,71.84202,30.487894,-16.721058,-10.551075,21.001497,23.138733,-16.704372,1.994289,15.092732,5.5413876,-7.9394226,1.5634265
6,ambil,ambil2,-100.6757,66.48406,29.328606,5.8058634,-0.061001778,6.1265736,12.01704,-1.4750966,-4.259168,1.6295316,7.0361476,6.8744545,-5.6547747
7,ambil,ambil2,-116.53119,66.17555,35.55059,1.1933458,7.815046,12.249149,23.989582,-0.8083458,-5.0482197,5.0059357,3.0446212,-8.279163,-3.7763581
8,ambil,ambil2,-137.95341,66.41696,47.336407,-12.451051,6.7488923,32.03119,29.557405,-12.137411,6.354547,9.366182,-10.980288,-11.738388,-3.177987
9,ambil,ambil2,-145.38303,62.089725,50.446426,-1.1107304,13.548058,20.727524,21.134808,-7.5710683,-3.469313,8.84135,3.3032403,-4.8676457,-5.7662344
10,ambil,ambil2,-148.06645,65.02758,53.45402,-4.5987997,7.694804,19.198603,31.965054,-12.148251,-8.16312,12.329607,0.29399025,-7.398677,-1.2923404
11,ambil,ambil2,-157.24423,62.817726,52.55142,0.70545566,13.122942,19.427786,27.837742,-5.958835,-7.6694307,4.23246,-4.544933,-8.646456,-2.4695067
12,ambil,ambil2,-161.45905,66.66701,54.396137,0.52292395,15.751296,19.085781,28.854673,-9.2151985,-9.50371,1.8489988,-8.49666,-6.7785835,0.9438087
13,ambil,ambil2,-163.77626,69.841484,54.219368,2.3369608,17.070965,19.186924,26.10363,-13.012442,-12.497125,4.8893805,-0.025314331,-4.6632514,-3.968907
14,ambil,ambil2,-182.66438,74.338745,69.49721,-2.8720474,21.443207,13.659626,30.136267,-12.438904,-20.207392,5.2965717,-4.543456,-6.542863,-0.91991115
15,ambil,ambil2,-205.22734,70.3051,76.09597,4.399353,30.833128,3.158858,25.045586,-2.7993011,-23.800358,-3.116444,7.4722657,-5.721589,0.019236207
16,ambil,ambil2,-116.004295,32.66986,22.048454,13.12101,25.2835,5.738504,4.443032,-17.414858,4.3620706,10.667269,4.328417,-4.255562,-4.8840346
17,ambil,ambil2,-117.994896,49.459904,42.134586,37.526657,17.293234,-8.271446,13.107222,-18.765095,7.471006,-6.429878,-12.722742,-2.6990995,-1.3190734
18,ambil,ambil2,-110.70821,38.749027,56.707542,44.136536,4.72709,-11.856073,17.025625,-19.05111,-4.255761,-4.5531054,2.5043654,-7.2810135,-9.547352
19,ambil,ambil2,-110.72868,40.10498,56.593224,42.77978,5.9548306,-13.599976,17.89457,-15.723127,0.34249377,-20.20245,-4.637066,9.461825,-1.2327106
20,ambil,ambil2,-111.380104,45.97383,49.567467,50.722702,-0.33580327,-20.475685,27.631927,-15.09793,0.12138033,-19.09092,-10.81958,1.036377,5.195771
21,ambil,ambil2,-107.44622,44.82197,51.16706,53.286922,-0.24513829,-30.901337,9.257368,-1.5030875,10.006985,-20.509502,-19.446663,6.254816,12.210077
22,ambil,ambil2,-95.11527,61.138428,33.09088,17.194263,3.520094,-5.969515,-3.5681572,-10.6497555,4.157819,-1.0382583,-4.5206223,1.6846564,7.1754265
23,ambil,ambil2,-99.9432,78.550735,27.04795,-5.0360384,-3.4199157,1.8343186,10.087717,-7.8106575,-2.9498205,4.0703945,0.23772314,3.084158,0.3004837
24,ambil,ambil2,-109.9231,82.56505,24.22279,-4.4617434,-1.6981696,7.5057526,7.777564,-6.7383995,-6.772901,5.9251995,5.9334373,-2.9723227,1.5923219
25,ambil,ambil2,-123.470924,74.62589,21.750488,-10.421149,8.82725,6.990446,4.3120947,0.8869589,-9.569572,5.860053,7.039255,3.3318129,-1.2915876
26,ambil,ambil2,-161.27592,76.48106,25.937122,-17.225624,15.613567,12.731169,8.17012,4.857456,-3.5146234,4.183317,6.664969,0.3316232,-0.74945927
27,ambil,ambil2,-223.10097,62.521683,3.9833264,-18.452763,12.798927,17.68503,18.517612,10.541393,1.9067447,6.627555,0.5445061,-1.9979922,7.820976
28,ambil,ambil2,-321.74762,59.95613,-13.92263,-25.611763,2.8405132,19.08955,16.352104,9.597151,-9.810431,-3.9967978,0.1688118,11.228651,8.023116
29,ambil,ambil2,-424.92548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,ambil,ambil2,-424.92548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,ambil,ambil2,-424.92548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
