frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,ambil,ambil21,-379.98166,0.8832869,0.85227555,0.80161,0.7327705,0.64777315,0.54907715,0.43952295,0.3222203,0.20044714,0.07755293,-0.043167904,-0.15857391
1,ambil,ambil21,-125.44628,51.428253,2.883784,-33.69185,-20.20031,14.041368,11.946318,-6.137658,-5.870369,18.468212,-0.037069067,-5.369153,-13.959362
2,ambil,ambil21,-99.90956,68.48799,17.434008,-24.127068,-13.543169,25.682596,19.63131,-12.66617,-2.327156,23.820019,2.9793699,-13.403574,-4.993251
3,ambil,ambil21,-84.48621,80.13167,19.472538,-23.86864,-10.432424,23.359726,15.324894,-16.852058,1.1513395,19.305346,-3.9700246,-5.6924686,-1.1805928
4,ambil,ambil21,-96.830696,85.55983,28.318684,-21.679535,-17.672083,24.064032,25.365944,-18.054646,1.8375843,20.136429,-7.254781,-13.545643,-3.5235794
5,ambil,ambil21,-90.72795,91.42859,19.050243,-24.194395,-5.891208,18.663551,17.634808,-9.223792,1.2398789,9.942912,0.83734393,-4.345807,-12.295225
6,ambil,ambil21,-131.60504,105.01336,26.972507,-5.6886053,7.556919,8.638454,16.136974,-3.451802,-0.69332725,2.7040277,-3.7937589,1.4441044,-6.9095907
7,ambil,ambil21,-141.17087,97.86116,32.41047,-0.9830098,13.83827,7.249846,27.058464,-2.9145863,5.8183937,3.3585887,-20.710718,-7.248346,-2.3562186
8,ambil,ambil21,-143.80508,92.02072,22.549446,16.34617,11.096615,11.670521,25.966873,1.9731747,8.270189,-9.299799,-16.013348,-3.8423824,0.6709082
9,ambil,ambil21,-161.45891,86.11502,35.504734,18.65195,22.562391,11.427586,22.14093,4.86271,0.76697254,-11.940107,-20.03202,-11.922888,13.2841835
10,ambil,ambil21,-186.31783,90.03061,58.431644,25.50624,8.640928,6.165597,24.026253,4.9696703,-5.7727895,-22.496822,-19.089094,-7.7134705,13.167018
11,ambil,ambil21,-198.54454,75.77641,51.190605,36.983784,16.530188,7.869987,15.670552,-1.332077,-1.1144502,-14.112503,-3.656524,-3.5442157,-1.1635113
12,ambil,ambil21,-168.3297,51.261177,32.53482,32.645046,14.399553,15.9141865,2.9388874,-11.575083,4.911134,4.619088,0.009550631,-4.782153,-5.6307945
13,ambil,ambil21,-153.6102,67.00597,49.032753,47.71592,12.528753,-1.1418822,13.088338,-7.705352,-10.792679,-9.505923,8.346955,-10.2567425,-8.300377
14,ambil,ambil21,-150.8071,60.329582,51.0999,56.113297,1.9935173,-3.2601793,11.991709,-6.137349,2.3677406,-4.223113,0.7686161,-10.271673,-5.9131083
15,ambil,ambil21,-139.33905,57.61901,54.83889,48.596664,2.997839,-3.859015,16.403547,-5.9663353,-6.99022,-10.343887,-3.0441344,-11.275855,-9.306776
16,ambil,ambil21,-101.920494,44.056023,35.66143,45.818558,-5.4960203,-7.1237216,20.141134,-2.9555964,-6.3562303,-3.408442,6.8518143,-5.106478,-2.8337045
17,ambil,ambil21,-90.20723,44.411873,38.840416,29.566547,5.8976707,-4.0136304,10.005759,-16.520458,-1.6387644,2.4141428,-2.5386133,-8.967153,2.4251971
18,ambil,ambil21,-92.90661,62.89132,26.849571,22.173277,1.9008557,-1.2739776,9.887121,-21.639507,-6.865511,5.1368484,10.3030615,-6.288682,-4.2191944
19,ambil,ambil21,-97.94848,70.26657,16.433487,1.6260431,1.6621681,6.3457937,6.6946163,-16.347576,-1.6598593,5.734932,6.527498,-1.0475044,-3.670482
20,ambil,ambil21,-123.85745,72.99772,15.195586,3.0995007,-3.0885282,9.8425255,7.2473526,-10.872575,-6.3622723,6.0562696,4.9749384,0.58805335,1.0008663
21,ambil,ambil21,-162.65175,79.683846,14.0158825,1.2376623,4.3722496,7.046058,12.092318,-8.884814,-4.2655935,11.120445,7.524002,5.9538918,-6.550469
22,ambil,ambil21,-198.65027,81.51556,23.738995,-4.5762005,6.7816854,6.9849215,8.388188,0.3774742,3.4049454,14.560842,5.216031,6.3045177,-4.4666805
23,ambil,ambil21,-233.76219,71.32218,19.613853,-15.572073,-3.229618,16.361698,22.512688,4.212911,0.73973274,8.54006,14.417713,5.234949,0.5601262
24,ambil,ambil21,-269.9935,59.816116,15.714891,-8.86112,5.6709657,7.3290734,19.53676,7.853819,9.653352,2.8797517,2.5040789,2.1603882,-0.05137348
25,ambil,ambil21,-380.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979902e-05,0.0,0.0,0.0,0.0
26,ambil,ambil21,-380.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979902e-05,0.0,0.0,0.0,0.0
27,ambil,ambil21,-380.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979902e-05,0.0,0.0,0.0,0.0
28,ambil,ambil21,-380.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979902e-05,0.0,0.0,0.0,0.0
29,ambil,ambil21,-380.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979902e-05,0.0,0.0,0.0,0.0
30,ambil,ambil21,-380.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979902e-05,0.0,0.0,0.0,0.0
31,ambil,ambil21,-380.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2979902e-05,0.0,0.0,0.0,0.0
