frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
19,mundur,dmundur6,-130.93867,85.28517,39.9851,15.389979,0.109137535,34.37011,9.919577,-13.26729,-6.3454323,-14.961236,9.340718,-8.680045,6.5376
20,mundur,dmundur6,-135.64684,86.12668,46.820255,10.881124,-5.4288754,30.53345,9.301516,-8.647337,-2.1152494,-11.512323,1.8190086,-8.366814,5.7642713
21,mundur,dmundur6,-137.6899,83.195274,46.735146,10.663016,-9.728121,33.209435,8.42901,-2.2006989,-8.738461,-15.031722,6.9088116,-15.129963,10.185102
22,mundur,dmundur6,-119.82202,70.35473,43.734306,6.0314064,-5.3931193,29.49363,8.224388,-10.209846,-6.9657264,-9.110896,1.342757,-4.4297733,11.748413
23,mundur,dmundur6,-146.93861,75.390305,18.589554,-0.4096198,11.610296,25.927631,4.001733,-7.8199954,-7.3556404,6.699422,3.939625,-3.8798316,4.379559
24,mundur,dmundur6,-169.51082,83.9257,11.652781,-1.285286,11.464164,16.327541,10.080769,-10.676025,2.5652914,3.1189516,3.2821922,9.238702,9.381012
25,mundur,dmundur6,-188.84259,91.25575,8.991209,5.176718,9.5249405,18.552885,8.630869,1.7939396,2.565522,4.6345367,-3.7100582,-2.569792,14.009795
26,mundur,dmundur6,-230.20184,84.78704,12.784534,-0.7791841,14.512677,18.288704,17.283657,17.407578,5.233242,-0.13820314,-7.3090525,0.16964616,13.105743
27,mundur,dmundur6,-260.70346,77.47557,2.5314555,-5.4949875,13.508613,31.173653,18.168839,12.583224,4.9507875,-5.484024,-13.658403,-4.073675,12.509744
28,mundur,dmundur6,-256.6802,103.46345,30.036966,16.710716,26.583515,31.916779,13.294075,5.5125837,5.442951,-2.95307,-15.727969,-2.2375255,10.926901
29,mundur,dmundur6,-251.95204,126.46284,45.07788,19.51851,18.729113,18.460476,9.3939295,-3.8572326,-5.1122103,-4.002136,-8.807344,-2.75029,12.452505
30,mundur,dmundur6,-251.81534,130.56339,59.891563,34.458332,11.3241825,9.523195,9.589445,-4.068617,-2.126522,3.4998045,0.022199333,2.0184877,4.4598737
31,mundur,dmundur6,-281.4747,96.00534,40.515877,25.295713,14.338878,16.37226,23.34554,8.429234,8.603856,4.3379135,-0.9951075,0.6750845,4.4203863
