frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,cepat,dcepat1,-388.0306,26.400105,13.711151,18.17379,6.3302574,7.731835,-5.893635,-11.093639,2.8486729,4.1292124,4.3960814,1.3116119,-0.7197479
1,cepat,dcepat1,-186.99635,-10.646655,5.955628,2.1642652,1.8335936,14.087437,-6.1312385,-14.422052,-4.373852,-10.892551,0.8082506,-5.2076454,-0.16382933
2,cepat,dcepat1,-158.69426,50.79817,28.87567,26.754251,16.102133,15.136934,-12.007128,-15.11785,1.6666485,-2.0972385,-6.39139,-3.6676812,12.943676
3,cepat,dcepat1,-121.887024,79.586655,24.555487,12.660944,3.4511008,22.036896,-14.715452,-15.596262,1.8555648,2.0382323,5.259536,-11.577578,11.67779
4,cepat,dcepat1,-207.71745,83.791565,23.221493,14.427935,7.1223574,17.227322,-2.8876228,-9.829652,2.8442955,-0.6127899,-2.7631936,-11.523392,3.6595554
5,cepat,dcepat1,-262.60632,70.05083,25.510029,13.572504,-1.5952649,6.2460175,-16.383171,-16.936354,-2.669737,4.4585805,4.180413,-2.464535,11.306391
6,cepat,dcepat1,-315.55978,57.405235,25.574955,13.037867,-3.8106456,8.9902725,-5.2759356,1.2050215,6.423814,-3.270018,2.348692,2.3159888,4.259255
7,cepat,dcepat1,-338.14816,46.898174,18.270054,12.277453,-0.5110526,6.2273383,-11.324726,-12.597375,-4.1853237,-4.0010304,-1.3592913,1.3520007,5.2845
8,cepat,dcepat1,-158.05788,101.72342,30.323803,-18.143452,-15.894238,23.535568,-2.4457688,-13.276968,-0.42830515,-1.0831327,7.1673255,-6.881238,4.102535
9,cepat,dcepat1,-84.84409,84.048584,13.330298,-13.641216,-4.1150417,19.253975,-2.5369253,-9.915077,3.663189,9.042076,8.557365,-9.007394,-0.21200883
10,cepat,dcepat1,-91.30582,89.25223,-1.5137898,-6.1890087,3.6736128,9.290264,-6.914198,-4.130941,12.32094,7.0760036,0.46491516,-12.356368,6.3726144
11,cepat,dcepat1,-124.88168,72.29446,1.1898026,14.907946,9.376677,-4.710636,-10.561043,-0.4105586,19.467564,0.6789398,-5.073865,-2.034769,0.841723
12,cepat,dcepat1,-218.4571,81.03936,-7.273875,-1.8794711,1.2368658,2.4563608,-7.352495,1.5940555,16.15596,9.69492,-0.111214936,-1.8816731,2.0119653
13,cepat,dcepat1,-259.84348,74.01392,-5.907304,-1.2578813,2.626792,0.35955238,-7.768043,4.6753063,14.91342,1.1921829,-0.81491935,-4.6580143,5.4865136
14,cepat,dcepat1,-295.77005,52.7211,-4.977854,-1.1843934,-1.766582,-0.7189971,-4.9958644,4.719603,5.608124,-2.3468688,0.033587337,6.2182274,3.6595402
15,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,cepat,dcepat1,-447.49146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
