frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
11,cepat,dcepat5,-130.47379,97.922325,20.519169,-2.1104972,2.9448147,24.121151,-5.2983565,-20.910427,4.4910135,0.82733816,12.912872,-14.242103,5.3246164
12,cepat,dcepat5,-131.54785,96.26604,24.446133,-5.752816,6.5115404,24.658417,-7.04515,-23.59388,7.9336557,-0.283252,12.228554,-14.008881,8.963182
13,cepat,dcepat5,-130.06805,92.904305,24.206402,-2.1247077,9.005736,24.667442,-4.036051,-24.183697,2.1635962,-1.0652659,14.620182,-11.355522,9.739975
14,cepat,dcepat5,-139.33362,92.137436,29.072958,-2.494087,3.7146006,30.079056,2.515822,-23.951157,-0.060694546,-1.1123307,12.442242,-12.837006,1.353347
15,cepat,dcepat5,-149.7021,100.52858,28.25229,-10.193768,10.3738985,26.074108,6.1132746,-28.381815,2.950269,-2.7907233,7.5953264,-5.6110044,4.947812
16,cepat,dcepat5,-155.41,97.28095,30.290482,-8.868423,4.7479677,29.401901,9.659122,-22.54979,-2.5047836,-5.3736086,6.7323027,-7.7712917,9.670205
17,cepat,dcepat5,-238.55089,88.417816,26.414963,2.2712202,4.382984,28.084118,4.434591,-13.070108,-6.0532236,-4.2988896,0.41175333,-2.035956,9.065659
18,cepat,dcepat5,-293.55756,79.2258,21.093369,-4.0305653,-0.8002415,12.117714,-1.4529263,-5.8066425,-5.292856,-1.8220556,6.678629,0.8091999,6.4121523
19,cepat,dcepat5,-334.0064,53.707066,16.261124,1.6084356,-3.9900527,10.810623,4.875362,-2.575138,2.19034,-4.5181627,2.7820897,-5.8929415,-7.245388
20,cepat,dcepat5,-348.14572,44.071285,13.108294,12.089464,-5.045496,3.772735,6.0956974,0.07587218,0.5964129,-10.566502,-0.058836594,-0.61774635,2.4945972
21,cepat,dcepat5,-251.64708,61.369003,18.829315,1.7755568,9.66066,-0.47603476,1.936433,-16.016808,-0.79956746,-4.068331,0.6036979,5.1637,-3.9397159
22,cepat,dcepat5,-130.24374,100.97386,16.273117,-14.730017,-17.298777,25.369736,6.101383,-15.39992,7.3349075,0.13299048,8.599541,-10.5249195,7.6152115
23,cepat,dcepat5,-102.915054,95.75444,-1.2853618,-11.1232395,-9.524172,20.892612,5.4227495,-13.0576725,7.819881,3.9024994,10.972778,-9.054032,0.99959683
24,cepat,dcepat5,-95.87866,91.698654,-4.0566883,-8.486469,-7.458526,21.479723,6.6865077,-11.961014,3.121543,6.2492123,9.603567,-8.082807,0.88189554
25,cepat,dcepat5,-103.41262,98.12662,-1.3081803,-12.924461,-8.898571,18.84884,11.037948,-8.379381,6.428076,5.7295,6.8780336,-10.619431,0.42927575
26,cepat,dcepat5,-103.03902,94.73947,-7.3760853,-5.9125347,-10.976477,20.252895,10.100826,-9.054041,8.377401,6.608957,2.1862855,-7.5197163,-0.3186373
27,cepat,dcepat5,-110.48076,88.65137,-3.7950008,-1.0268011,-5.7909584,22.02003,1.0457178,-5.1705823,6.800637,6.0701256,7.131524,-10.575289,-2.2822657
28,cepat,dcepat5,-117.67673,84.00823,-4.932778,0.5341433,-3.3277035,20.76405,9.47821,-12.003477,8.725681,6.015332,9.182757,-12.913193,0.98881865
29,cepat,dcepat5,-118.665764,79.72902,-5.09489,0.34353843,5.086315,13.915367,1.2457249,-11.516607,17.103281,11.989973,6.1278048,-16.924648,6.599494
30,cepat,dcepat5,-143.37315,78.951035,1.1160026,10.788316,9.291512,12.357152,-4.5371614,-7.638716,17.24811,0.7838037,3.070877,-7.1707525,10.734668
31,cepat,dcepat5,-246.07263,63.29366,-3.0327044,11.923422,-2.7039957,9.523659,-3.7911792,-3.0062165,14.529028,-2.8453474,-3.9597595,-6.230324,2.130964
